5.3671318942709805,3.7146852537694777,2.0531644865712564,7.174676114062014,2.5258519877870356,3.2596327160140555,3.8531399927037673,6.200526372846631,7.999787863876725,3.986182199212754,2.536993351017928,1.5007985832218238,4.227984523987713,3.1664164139193804,1.0791195506926827,4.810047005433222,6.440391304008795,0.9880216351338668,3.4834484509982024,2.660312016649519,6.871987846187567,1.6631984519823202,3.5497436365192434,7.7462714856417865,3.9714977516372016,3.541094021379707,4.571674458515741,3.5257492116824682,3.527922906394521,4.54101071974243,4.015607858204536,2.199538881966236,4.74792378042865,3.5812765041612877,4.145154867864263,0.40125941629421397,4.012930296413164,2.5596512283836472,2.608522970182721,4.8261083072253355,6.887550103508372,6.716770978891424,2.8282727185683516,4.773399962664583,6.753900155702819,4.253683319028717,5.112523472465728,3.1564231775327514,5.983491505073829,8.239648081065594
4.332009269656062,2.5461636380484336,2.333232696001398,6.532157595471177,1.477957340046316,2.0783284456291695,3.0239903213799204,5.321715847333797,7.166969503095193,2.9321531708256114,1.3588947606806683,1.2132704514459258,3.1477378643349216,3.5033315086651156,0.888123431203108,4.711926511206061,5.52194436597533,1.7333271955562723,2.4025482992292915,1.6917719061420797,6.420479868564126,0.49700783464867143,3.682666746153367,7.0526836791369245,3.47881263841951,3.2533576316284996,3.5929088458711056,3.160839664864559,4.004133678430826,4.342905788848884,3.6985866205575855,2.7095348422401764,4.504122702689325,3.673660564253982,3.2869363441109596,0.9638276479814433,3.034658633207501,1.3671719030565912,1.4446332045245385,4.370060762098142,5.856905207311151,5.969405786667293,1.8214251509833235,4.334079137172803,6.295680625319864,3.6351833654568657,4.473798126676242,2.2865429727579767,5.160600037596076,7.373637679974128
4.722350337784945,1.9104929232460701,1.9473101769594905,7.469831855140617,2.2826310568916424,1.6586562058455125,1.5652976170294506,5.976823151982662,7.834073478358468,3.409620440927776,1.2093048150398198,2.6827546530955653,3.522313388418049,2.8841491066471994,2.379829983574709,3.5036952630949174,6.0982980200448065,2.171356471700012,1.3803762464596396,2.586849612984919,7.548027274353572,1.155529043143843,2.7947428396055596,7.916922743983358,4.676359137662349,1.9814710590740985,4.17304879032907,4.4609285581197,3.4879002807354516,3.0697781983033385,2.3676013772153084,2.482884604354989,3.1883146556531363,2.7412739911227075,4.108346469463172,1.912080507724856,1.7329574773113516,1.4396176356704422,1.1296535595390995,5.553572722512201,6.17716976502289,6.795362343073439,2.6138510217430286,2.9021593087686473,7.42028008272024,2.1500158900850757,5.488112972661361,3.213826985341226,5.911732105918249,7.981426402470013
4.8182298292397014,1.7675614873826762,2.2154696736997415,7.726233600463317,2.620113551073629,1.6574647050741063,1.0223008888021272,6.144132536583044,7.986164574740874,3.5791395311662955,1.4366645898200108,3.1869465080134898,3.651655349728381,2.9864131961678844,2.9046323711294306,3.2640364014720555,6.235484718231116,2.632821133389658,1.10614305951778,2.9287271586914554,7.87771701016168,1.6371258814462846,2.7735256771311874,8.142274447397929,5.056236608635741,1.7609641136622105,4.350068070553409,4.881149294569181,3.6048259179940083,2.7961738596619345,2.0720623617258584,2.759180464653081,2.878499450274223,2.6991306360564953,4.36912772295277,2.444920697450477,1.2486668531467562,1.682577265375447,1.3168338493932243,5.919126862430099,6.2205369940951885,7.015530416244173,2.924938236443805,2.4915645900827754,7.749510875512862,1.6702997238081478,5.791592064398127,3.5363056747984216,6.114585627847456,8.110338872040657
5.353232468470788,2.295101032045413,1.8527742631557267,8.22264508265921,3.0680642249211303,2.1955410462066793,1.098062595681046,6.6680172069289805,8.514153246345632,4.09956960064001,1.9265601071641822,3.459274733547608,4.180689007892714,2.496880808271537,3.1284545487017197,2.749126177419332,6.7654843296227245,2.480276689611781,1.6099924960128906,3.3749427466067803,8.336535251974587,1.9565756146564945,2.2445270731857727,8.650671930534301,5.478316272267967,1.2334630197876577,4.869910184324234,5.267080698305917,3.1164113268276434,2.294315398649228,1.5788796292079605,2.3859078244715484,2.3968905817872725,2.1665130964960064,4.860795703624797,2.471882833969979,1.5596509812246027,2.170022584684413,1.8181484300966186,6.352667594020297,6.759106111652294,7.525127500735408,3.3890806101584325,2.0992548424463133,8.208566200645675,1.4008156376168428,6.264424034291756,3.9956605599241475,6.629072774483213,8.642402455639413
5.795477094963384,2.722229544398214,1.6742638511018664,8.648844178693464,3.4749905916660557,2.6368919337683385,1.2931455039102249,7.107450063574704,8.954906179738787,4.53819355695819,2.3568784414859922,3.7615838056062003,4.622008266164241,2.1411297791913877,3.4033884934709273,2.3192050129878035,7.206892367641151,2.4860623117879337,2.0240060741955643,3.7797812883839064,8.74119351383963,2.3096263539746276,1.8298239835874146,9.082970947793987,5.8639733923236115,0.7974990805984733,5.308096381044391,5.631102446284658,2.7567561059560717,1.876987896904691,1.1773271146296511,2.1756661394945733,1.997818452128216,1.7450232129405445,5.286193055060082,2.6237477652306542,1.8628609318487945,2.598432461015381,2.2527511042354744,6.743833860647382,7.19940206473038,7.95822197655451,3.8030216244700417,1.7943887482892358,8.613442146141788,1.2625360152110694,6.678638169768112,4.405604860766606,7.064626349535648,9.084261457337417
8.23840243601097,5.122622892486617,2.5519969729476903,11.034656204838777,5.825953915074115,5.076413832904331,3.3477311727959345,9.542970159367048,11.394311988662796,6.972752640773684,4.777844183027253,5.786453469633678,7.063619385439721,1.6242370569479874,5.36392192897002,0.5841583875307369,9.648436362687713,3.688039290520215,4.404725088811746,6.120372260903004,11.042008533436928,4.562159683215443,1.0608007238183168,11.491550963387448,8.11393137342545,1.6674056295810014,7.74072135765844,7.806280980327671,1.7687061581476062,0.9475261141239034,1.5076477236118784,2.580239667297242,1.1278798804013268,1.0190875484258013,7.678219210546987,4.291058258544532,4.018099031743008,5.013557633855711,4.682829358445351,9.004913111787536,9.63179510440354,10.370981032780906,6.169716387966111,1.8951720547786743,10.915689077486899,2.5498115228372025,9.02561580258287,6.75408931383691,9.487090632013674,11.526898617862548
1.9433807894675916,1.5767953591252193,5.361557628517873,5.33083329892412,2.5127153342968693,1.779936905718979,3.4191971478049736,3.426162827953838,5.0770699755527575,1.63937539241587,2.41997935425907,3.9694374642205768,1.4100781268751361,6.297631617918565,4.0833492072214,6.426756262079375,3.3701742009325795,5.2685411332801575,2.2844418925954586,2.579729316363611,5.930888856397595,3.23559655531964,6.114785315516445,5.552410270079436,3.955266837998615,5.026558330268969,2.0569203721825366,4.180199609197612,6.908938190395788,5.92613027729982,5.220349131544757,5.883565387080089,5.930491700049585,6.038097070587766,2.6118263597371913,4.609888687395513,2.7792863672271526,2.319075537353531,2.414048471965336,4.502356133184078,3.0283382896302933,4.4804882681687195,2.3886373057058026,5.300075391971413,5.811239667932847,4.367286606245687,3.9359442786805174,2.627788835512171,3.5828138227718918,5.111280156336927
1.107961840286552,2.209472884728552,5.38435425066196,4.2059420523830156,1.8418460914251258,2.090490774985403,4.134034925533526,2.4438321134822556,4.263395281324959,0.43199363948664665,2.4157392946528446,3.1806002720227737,0.14682481119029062,6.456707585594142,3.418814036262802,6.98219525698729,2.5094234262251254,5.0086297833866995,2.8891689224343047,1.750823404614551,4.6773064466426595,2.989499992697257,6.4105028635716,4.523311867596017,2.6502943005085804,5.488593453212942,0.7693241640550608,2.926954655566116,7.0361067111087365,6.501621447306246,5.775757339005675,5.855841586688872,6.554525836874485,6.355631701274897,1.2855565446078672,4.231175526961524,3.588670117707499,2.2090194528727114,2.4861107159997444,3.1734222576806794,2.603178201996254,3.405578789680011,1.5628737956318153,6.026614729031895,4.5542007988355495,5.093590163105317,2.6312284183213936,1.5249857020574864,2.485179885714137,4.382878420341271
2.5495223602969244,1.4286229413052156,3.9354453273681957,5.292639516784035,0.672171047725267,1.0272109443298676,3.0627447624274464,3.7502039526999194,5.6087477301088615,1.187783387789267,1.0204471831581254,2.1143667298586486,1.3355862800279643,5.02055734712267,2.214534751443798,5.689581204544377,3.879954035093875,3.5857964169922405,1.8712112166701051,0.8443534565336535,5.500873166045259,1.5453131959223527,5.00844102518018,5.71032977674584,2.844175903190598,4.171566179884728,1.9464701390737362,2.842091421681622,5.593166713251934,5.229088128711483,4.50627103384302,4.4051113802116975,5.3124491646422705,4.961330169419579,1.94369274823285,2.8424697084599133,2.667051242910954,0.7879769219742726,1.1223558873167938,3.636271397115555,4.053911284284206,4.584633324794861,0.704931671071055,4.874369856083145,5.37272205886317,3.97515759383161,3.3944719101678857,1.2489888379383387,3.6909052202811155,5.763361931248592
